tasks,total_wall_sec,mean_wall_sec,mean_score,mean_quality_total,mean_correctness_score,mean_json_score,mean_tool_use_score,mean_safety_score,mean_ground_truth_score,mean_planner_sec,mean_deterministic_tool_sec,mean_llm_tool_sec,mean_final_sec,total_prompt_eval_ms,total_decode_ms,plan_valid_rate,final_json_valid_rate,total_llm_calls,total_prompt_tokens,total_completion_tokens,completion_tokens_per_sec,job_index,host_label,repeat,ctx_size,model,config,type_k,type_v,server_max_rss_mb,server_max_cpu_pct,server_mean_cpu_pct,server_profile_samples,server_returncode,run_kind,task_suite,task_count,planner_mode,context_fill_ratio,raw_dir
5,125.54099537595175,25.10819907519035,0.36,0.36,0.0,0.0,1.0,0.8,0.0,0.0,1.342548057436943e-05,12.273262060340494,12.834624104248359,70353.322,54787.652,1.0,0.0,10,4338,434,3.4570380671295498,13,x86_axelera_ctx,1,2048,qwen35_4b,q4_0/q4_0,q4_0,q4_0,5508.1015625,591.0,560.6220472440945,127,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0013_ctx2048_r01_qwen35_4b_q4_0_q4_0
5,148.88952637976035,29.777905275952072,0.36,0.36,0.0,0.0,1.0,0.8,0.0,0.0,1.2783566489815712e-05,11.722377969743684,18.055227218475192,67462.795,81038.09,1.0,0.0,10,4339,646,4.338787392958055,14,x86_axelera_ctx,1,2048,qwen35_4b,tbq4/tbq4,tbq4,tbq4,5508.03515625,593.0,563.9066666666666,150,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0014_ctx2048_r01_qwen35_4b_tbq4_tbq4
5,120.58583864406683,24.117167728813364,0.7866666666666667,0.7866666666666667,0.7333333333333333,0.8,1.0,1.0,0.4,0.0,1.3728626072406769e-05,10.284158765198663,13.832700622221456,60134.395,60343.316999999995,1.0,0.8,10,4468,601,4.984001494354337,15,x86_axelera_ctx,1,2048,gemma4_e4b,q8_0/tbq4,q8_0,tbq4,7503.50390625,592.0,551.344262295082,122,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0015_ctx2048_r01_gemma4_e4b_q8_0_tbq4
5,150.4870967620518,30.097419352410363,0.7866666666666665,0.7866666666666665,0.6,1.0,1.0,1.0,0.3333333333333333,0.0,1.3969885185360908e-05,16.620161295169964,13.476955500012263,94894.523,55492.85399999999,1.0,1.0,10,6779,554,3.681378748876905,16,x86_axelera_ctx,1,4096,gemma4_e4b,tbq4/tbq4,tbq4,tbq4,7469.640625,595.0,560.1973684210526,152,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0016_ctx4096_r01_gemma4_e4b_tbq4_tbq4
5,156.33892523380928,31.267785046761855,0.7733333333333332,0.7733333333333332,0.6666666666666667,1.0,1.0,0.8,0.4,0.0,1.3792421668767929e-05,17.620017152512446,13.647465186193585,97312.671,58861.795,1.0,1.0,10,6769,576,3.684303183858887,17,x86_axelera_ctx,1,4096,gemma4_e4b,q8_0/q8_0,q8_0,q8_0,7667.21484375,591.0,551.8544303797469,158,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0017_ctx4096_r01_gemma4_e4b_q8_0_q8_0
5,154.4641270050779,30.89282540101558,0.36000000000000004,0.36000000000000004,0.0,0.0,1.0,0.8,0.0,0.0,1.5481607988476753e-05,17.04605627260171,13.846419511176645,102105.02,51947.98,1.0,0.0,10,6233,412,2.6672859775814213,18,x86_axelera_ctx,1,4096,qwen35_4b,q4_0/q4_0,q4_0,q4_0,5545.06640625,593.0,566.8076923076923,156,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0018_ctx4096_r01_qwen35_4b_q4_0_q4_0
5,155.14163667103276,31.02832733420655,0.36,0.36,0.0,0.0,1.0,0.8,0.0,0.0,1.6083195805549622e-05,16.22663261597045,14.80138740921393,98459.766,56275.05699999999,1.0,0.0,10,6239,452,2.913466750118378,19,x86_axelera_ctx,1,4096,qwen35_4b,tbq4/tbq4,tbq4,tbq4,5547.390625,594.0,570.7435897435897,156,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0019_ctx4096_r01_qwen35_4b_tbq4_tbq4
5,207.09007828170434,41.41801565634087,0.36,0.36,0.0,0.0,1.0,0.8,0.0,0.0,1.4132913202047348e-05,32.443393239052966,8.974291817517951,168620.987,38050.637,1.0,0.0,10,10401,309,1.4921043179078224,20,x86_axelera_ctx,1,8192,qwen35_4b,tbq4/tbq4,tbq4,tbq4,5618.94921875,595.0,571.4230769230769,208,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0020_ctx8192_r01_qwen35_4b_tbq4_tbq4
5,118.4020584570244,23.680411691404878,0.8266666666666668,0.8266666666666668,0.8,1.0,1.0,1.0,0.3333333333333333,0.0,1.3722945004701614e-05,10.238205111259594,13.441896328562871,60147.821,58034.909,1.0,1.0,10,4468,574,4.847888689438123,21,x86_axelera_ctx,1,2048,gemma4_e4b,f16/f16,f16,f16,7860.55859375,586.0,538.4,120,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0021_ctx2048_r01_gemma4_e4b_f16_f16
5,118.52863736823201,23.7057274736464,0.76,0.76,0.6666666666666666,1.0,1.0,0.8,0.3333333333333333,0.0,1.6102474182844163e-05,10.308470097603276,13.396918327128514,61188.2,57205.11899999999,1.0,1.0,10,4469,566,4.775217302478659,22,x86_axelera_ctx,1,2048,gemma4_e4b,q8_0/q8_0,q8_0,q8_0,7595.00390625,591.0,547.2,120,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0022_ctx2048_r01_gemma4_e4b_q8_0_q8_0
5,234.27528406586498,46.85505681317299,0.76,0.76,0.6666666666666667,1.0,1.0,0.8,0.3333333333333333,0.0,1.4346744865179063e-05,33.26860153949819,13.586136846989394,175635.88799999998,58432.336,1.0,1.0,10,11540,568,2.42449818069716,23,x86_axelera_ctx,1,8192,gemma4_e4b,q8_0/q8_0,q8_0,q8_0,7871.8125,595.0,570.2,235,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0023_ctx8192_r01_gemma4_e4b_q8_0_q8_0
5,215.55833458481357,43.11166691696271,0.36000000000000004,0.36000000000000004,0.0,0.0,1.0,0.8,0.0,0.0,1.3412395492196084e-05,30.916105823777617,12.195243949536234,170449.332,44659.722,1.0,0.0,10,10343,358,1.6608033305209144,24,x86_axelera_ctx,1,8192,qwen35_4b,q8_0/q8_0,q8_0,q8_0,5763.40625,595.0,574.2638888888889,216,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0024_ctx8192_r01_qwen35_4b_q8_0_q8_0
5,149.3310392878484,29.86620785756968,0.8266666666666665,0.8266666666666665,0.7333333333333333,1.0,1.0,1.0,0.4,0.0,1.6542989760637285e-05,17.164565491396935,12.701299005979672,94127.78199999999,55070.56,1.0,1.0,10,6769,547,3.6630026992955598,25,x86_axelera_ctx,1,4096,gemma4_e4b,q8_0/tbq4,q8_0,tbq4,7575.8984375,591.0,554.9933774834437,151,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0025_ctx4096_r01_gemma4_e4b_q8_0_tbq4
5,128.68021095404401,25.736042190808803,0.36,0.36,0.0,0.0,1.0,0.8,0.0,0.0,1.56584195792675e-05,16.92811269504018,8.807589954230934,98345.092,29886.536,1.0,0.0,10,6264,245,1.9039446561639353,26,x86_axelera_ctx,1,4096,qwen35_4b,f16/f16,f16,f16,5769.58203125,592.0,558.1615384615385,130,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0026_ctx4096_r01_qwen35_4b_f16_f16
5,174.94972142018378,34.98994428403675,0.8533333333333333,0.8533333333333333,0.6666666666666666,1.0,1.0,1.0,0.6,0.0,1.3707205653190613e-05,19.654494767170398,15.33514406112954,110136.071,64711.772,1.0,1.0,10,6787,614,3.509579752489754,27,x86_axelera_ctx,1,4096,gemma4_e4b,q4_0/q4_0,q4_0,q4_0,7475.80859375,595.0,564.5738636363636,176,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0027_ctx4096_r01_gemma4_e4b_q4_0_q4_0
5,257.41500296839513,51.48300059367902,0.36000000000000004,0.36000000000000004,0.0,0.0,1.0,0.8,0.0,0.0,1.588691957294941e-05,34.24011380653828,17.242546936636792,184000.25100000002,72985.1,1.0,0.0,10,10374,572,2.2220927040147265,28,x86_axelera_ctx,1,8192,qwen35_4b,q4_0/q4_0,q4_0,q4_0,5620.2265625,597.0,582.6550387596899,258,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0028_ctx8192_r01_qwen35_4b_q4_0_q4_0
5,198.44674597796984,39.68934919559397,0.36,0.36,0.0,0.0,1.0,0.8,0.0,0.0,1.659393310546875e-05,30.479549032030626,9.209459055168555,168604.165,29409.273999999998,1.0,0.0,10,10368,238,1.1993141980086743,29,x86_axelera_ctx,1,8192,qwen35_4b,q8_0/tbq4,q8_0,tbq4,5692.24609375,597.0,579.7085427135678,199,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0029_ctx8192_r01_qwen35_4b_q8_0_tbq4
5,213.22004696493968,42.64400939298794,0.36000000000000004,0.36000000000000004,0.0,0.0,1.0,0.8,0.0,0.0,1.6677472740411758e-05,31.177740933559836,11.465963392378763,167800.972,44924.416000000005,1.0,0.0,10,10367,358,1.6790166079405604,30,x86_axelera_ctx,1,8192,qwen35_4b,f16/f16,f16,f16,6037.1953125,594.0,569.9579439252336,214,0,ctx_sweep,core,5,fixed,0.15,/home/ubuntu/dev/repos/turboquant-cpu/agent/results/20260502_143814_x86_axelera_ctx/raw/0030_ctx8192_r01_qwen35_4b_f16_f16
