host_label,ctx_size,model,task_suite,category,config,tasks,quality_mean,quality_delta_vs_q4,wall_mean_sec,speedup_vs_q4_pct,json_valid_mean,tool_use_mean,correctness_mean,safety_mean
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,retrieval,q8_0/q8_0,1,0.9,0.0,9.373431833999348,5.878317995109315,1.0,1.0,1.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,safety,q8_0/q8_0,1,0.8,0.2666666666666667,10.24911741699998,0.7667197460079983,1.0,1.0,1.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,schema,q8_0/q8_0,1,0.7333333333333333,-0.1333333333333333,9.701903750000383,2.8780589772355696,1.0,1.0,0.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,tool,q8_0/q8_0,1,1.0,0.09999999999999998,10.52771649999977,-0.2130007968428378,1.0,1.0,1.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,claim,q8_0/tbq4,1,0.9,0.0,9.281404124999426,6.751219338898847,1.0,1.0,1.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,quality,q8_0/tbq4,1,0.7,0.0,8.873792249999497,9.918866841678165,1.0,1.0,0.5,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,reasoning,q8_0/tbq4,2,0.7166666666666666,0.0,11.014542062499913,-0.7165910401114869,1.0,1.0,0.5833333333333333,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,retrieval,q8_0/tbq4,1,0.9,0.0,9.064393415999803,8.981473405142003,1.0,1.0,1.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,safety,q8_0/tbq4,1,0.8,0.2666666666666667,9.936324166999839,3.7952244431379607,1.0,1.0,1.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,schema,q8_0/tbq4,1,0.7999999999999999,-0.06666666666666665,8.476325167000141,15.14684394192954,1.0,1.0,0.3333333333333333,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,tool,q8_0/tbq4,1,1.0,0.09999999999999998,9.104507584000203,13.334479915915862,1.0,1.0,1.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,claim,tbq4/tbq4,1,0.9,0.0,9.732353708000119,2.2206011061269577,1.0,1.0,1.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,quality,tbq4/tbq4,1,0.8,0.10000000000000009,9.157037124999988,7.043543802496924,1.0,1.0,1.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,reasoning,tbq4/tbq4,2,0.7166666666666666,0.0,10.341271791500276,5.439768993647842,1.0,1.0,0.5833333333333333,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,retrieval,tbq4/tbq4,1,0.9,0.0,9.838680249999925,1.2066071170027204,1.0,1.0,1.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,safety,tbq4/tbq4,1,0.8,0.2666666666666667,9.801854833000107,5.097173924585988,1.0,1.0,1.0,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,schema,tbq4/tbq4,1,0.7999999999999999,-0.06666666666666665,8.801320165999641,11.893446883076878,1.0,1.0,0.3333333333333333,1.0
m4_agentic_impact_gemma8k,8192,gemma4_e4b,agentic_impact,tool,tbq4/tbq4,1,1.0,0.09999999999999998,10.004942999999912,4.763263635435062,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,claim,f16/f16,1,0.8,0.0,12.891408749999755,-7.87744198493719,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,quality,f16/f16,1,0.8,0.0,10.824581834000128,3.1090475613995516,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,reasoning,f16/f16,2,0.9,0.07500000000000007,13.246267999500105,-7.595607520437548,1.0,1.0,0.75,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,retrieval,f16/f16,1,0.9,0.09999999999999998,16.044646166999883,-6.4644530350836975,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,safety,f16/f16,1,0.9333333333333332,-0.06666666666666676,12.252221040999757,1.3960691036215012,1.0,1.0,0.6666666666666666,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,schema,f16/f16,1,0.7333333333333333,0.0,10.721502665999651,-4.489633140498439,1.0,1.0,0.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,tool,f16/f16,1,1.0,0.0,12.351246750000428,8.393968582062382,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,claim,q4_0/q4_0,1,0.8,0.0,11.950050458000078,0.0,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,quality,q4_0/q4_0,1,0.8,0.0,11.171922209000513,0.0,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,reasoning,q4_0/q4_0,2,0.825,0.0,12.311160561999714,0.0,1.0,1.0,0.875,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,retrieval,q4_0/q4_0,1,0.8,0.0,15.070425582999633,0.0,1.0,1.0,0.5,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,safety,q4_0/q4_0,1,1.0,0.0,12.42569229199944,0.0,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,schema,q4_0/q4_0,1,0.7333333333333333,0.0,10.260829082999408,0.0,1.0,1.0,0.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,tool,q4_0/q4_0,1,1.0,0.0,13.483006040999499,0.0,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,claim,q8_0/q8_0,1,0.8,0.0,12.630168917000447,-5.691343826461056,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,quality,q8_0/q8_0,1,0.6,-0.20000000000000007,9.956912499999817,10.875565424380058,1.0,1.0,0.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,reasoning,q8_0/q8_0,2,0.7333333333333334,-0.09166666666666656,12.637344229500286,-2.6494956820511986,1.0,1.0,0.41666666666666663,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,retrieval,q8_0/q8_0,1,0.9,0.09999999999999998,16.55536087499968,-9.853306954218626,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,safety,q8_0/q8_0,1,0.9333333333333332,-0.06666666666666676,12.333861790999435,0.7390373014397849,1.0,1.0,0.6666666666666666,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,schema,q8_0/q8_0,1,0.7333333333333333,0.0,10.700034999999843,-4.2804135362524605,1.0,1.0,0.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,tool,q8_0/q8_0,1,0.9,-0.09999999999999998,12.225163000000066,9.329099439505912,1.0,1.0,0.5,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,claim,q8_0/tbq4,1,0.9,0.09999999999999998,12.277000707999832,-2.7359738031974103,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,quality,q8_0/tbq4,1,0.6,-0.20000000000000007,10.585426042000108,5.249733716619526,1.0,1.0,0.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,reasoning,q8_0/tbq4,2,0.7583333333333333,-0.06666666666666665,12.364203000000089,-0.430848397543435,1.0,1.0,0.5416666666666666,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,retrieval,q8_0/tbq4,1,0.9,0.09999999999999998,17.326247874999353,-14.968537415057654,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,safety,q8_0/tbq4,1,0.4666666666666666,-0.5333333333333334,11.079001917000824,10.837950460641236,1.0,1.0,0.3333333333333333,0.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,schema,q8_0/tbq4,1,0.7333333333333333,0.0,10.572160540999903,-3.03417448514295,1.0,1.0,0.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,tool,q8_0/tbq4,1,0.9,-0.09999999999999998,12.277119332999973,8.943752634483968,1.0,1.0,0.5,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,claim,tbq4/tbq4,1,0.8,0.0,11.866147167000236,0.7021166253207944,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,quality,tbq4/tbq4,1,0.8,0.0,10.915811666999616,2.2924483111291716,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,reasoning,tbq4/tbq4,2,0.7583333333333333,-0.06666666666666665,12.48109685449981,-1.3803434017799374,1.0,1.0,0.5416666666666666,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,retrieval,tbq4/tbq4,1,0.9,0.09999999999999998,16.139722334,-7.095332146469692,1.0,1.0,1.0,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,safety,tbq4/tbq4,1,0.9333333333333332,-0.06666666666666676,11.746317332999752,5.46750187462085,1.0,1.0,0.6666666666666666,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,schema,tbq4/tbq4,1,0.7999999999999999,0.06666666666666665,10.286775375000616,-0.25286740273451497,1.0,1.0,0.3333333333333333,1.0
m4_agentic_impact_qwen8k,8192,qwen35_4b,agentic_impact,tool,tbq4/tbq4,1,0.9,-0.09999999999999998,12.433414832999915,7.7845489708152416,1.0,1.0,0.5,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,claim,f16/f16,1,0.9,0.0,121.64425277699775,3.378896210318938,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,quality,f16/f16,1,0.8,0.10000000000000009,101.09583377699892,14.727052646206598,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,reasoning,f16/f16,2,0.6833333333333333,-0.033333333333333215,143.05093104849948,-0.6714527705474573,1.0,1.0,0.41666666666666663,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,retrieval,f16/f16,1,0.9,0.0,120.82802440399973,2.1662941858406746,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,safety,f16/f16,1,0.8,0.2666666666666667,129.07954425100252,4.235248718684002,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,schema,f16/f16,1,0.7333333333333333,0.0,117.91878569699838,-5.100861476174344,1.0,1.0,0.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,tool,f16/f16,1,1.0,0.0,131.97963955500018,3.9705070877142172,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,claim,q4_0/q4_0,1,0.9,0.0,125.89822306499991,0.0,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,quality,q4_0/q4_0,1,0.7,0.0,118.555575847,0.0,1.0,1.0,0.5,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,reasoning,q4_0/q4_0,2,0.7166666666666666,0.0,142.09681802699743,0.0,1.0,1.0,0.5833333333333333,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,retrieval,q4_0/q4_0,1,0.9,0.0,123.5034729580002,0.0,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,safety,q4_0/q4_0,1,0.5333333333333333,0.0,134.788157985,0.0,1.0,1.0,0.6666666666666666,0.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,schema,q4_0/q4_0,1,0.7333333333333333,0.0,112.19583173800129,0.0,1.0,1.0,0.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,tool,q4_0/q4_0,1,1.0,0.0,137.4365682380012,0.0,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,claim,q8_0/q8_0,1,0.9,0.0,118.66509665299964,5.745217236518015,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,quality,q8_0/q8_0,1,0.8,0.10000000000000009,97.69876570899942,17.592432906670712,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,reasoning,q8_0/q8_0,2,0.6833333333333333,-0.033333333333333215,139.0273765865004,2.1601056822495894,1.0,1.0,0.41666666666666663,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,retrieval,q8_0/q8_0,1,0.9,0.0,117.31144261400186,5.013648762819862,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,safety,q8_0/q8_0,1,0.8,0.2666666666666667,123.93400542699965,8.052749381149836,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,schema,q8_0/q8_0,1,0.7333333333333333,0.0,116.05584441700194,-3.440424318092774,1.0,1.0,0.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,tool,q8_0/q8_0,1,1.0,0.0,126.10214006699971,8.24702502129817,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,claim,q8_0/tbq4,1,0.9,0.0,119.67813682700216,4.940567139526968,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,quality,q8_0/tbq4,1,0.8,0.10000000000000009,95.9849192180045,19.038038884078883,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,reasoning,q8_0/tbq4,2,0.75,0.03333333333333344,134.26614023949878,5.5108044615121985,1.0,1.0,0.75,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,retrieval,q8_0/tbq4,1,0.9,0.0,111.12920727799792,10.019366568104846,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,safety,q8_0/tbq4,1,0.8,0.2666666666666667,122.31958309300171,9.250497282844284,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,schema,q8_0/tbq4,1,0.7333333333333333,0.0,119.37593005899907,-6.399612365069576,1.0,1.0,0.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,tool,q8_0/tbq4,1,1.0,0.0,114.89668635899943,16.400207141354898,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,claim,tbq4/tbq4,1,0.9,0.0,120.00259581700084,4.682851834179759,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,quality,tbq4/tbq4,1,0.8,0.10000000000000009,115.9125989880049,2.229314682260031,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,reasoning,tbq4/tbq4,2,0.7166666666666666,0.0,132.34147550149646,6.865278660671709,1.0,1.0,0.5833333333333333,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,retrieval,tbq4/tbq4,1,0.9,0.0,119.6772469810021,3.098071564594209,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,safety,tbq4/tbq4,1,0.8,0.2666666666666667,126.07198071900348,6.466574954579102,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,schema,tbq4/tbq4,1,0.7999999999999999,0.06666666666666665,112.61941433199536,-0.37753861924497867,1.0,1.0,0.3333333333333333,1.0
raspberry_pi5_8gb_agentic_gemma4k,4096,gemma4_e4b,agentic_impact,tool,tbq4/tbq4,1,1.0,0.0,117.34541665399593,14.618490436412158,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,claim,f16/f16,1,0.8,0.0,185.16514716600068,-8.18185897132662,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,quality,f16/f16,1,0.8,0.0,182.10407740799928,-10.508239537432685,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,reasoning,f16/f16,2,0.8,-0.050000000000000044,210.37506088949885,-17.289064636503184,1.0,1.0,0.75,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,retrieval,f16/f16,1,0.8,0.10000000000000009,268.09178347299894,-28.544886409993765,1.0,1.0,0.5,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,safety,f16/f16,1,0.9333333333333332,0.0,195.55372780800099,-17.889541948862078,1.0,1.0,0.6666666666666666,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,schema,f16/f16,1,0.7333333333333333,0.0,170.54139349199977,-22.04610787467223,1.0,1.0,0.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,tool,f16/f16,1,0.7,0.0,195.76668331700057,-10.476142732318737,1.0,1.0,0.5,0.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,claim,q4_0/q4_0,1,0.8,0.0,171.16099586999917,0.0,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,quality,q4_0/q4_0,1,0.8,0.0,164.787782495001,0.0,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,reasoning,q4_0/q4_0,2,0.8500000000000001,0.0,179.36459936950087,0.0,1.0,1.0,0.75,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,retrieval,q4_0/q4_0,1,0.7,0.0,208.55888628499815,0.0,1.0,1.0,0.5,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,safety,q4_0/q4_0,1,0.9333333333333332,0.0,165.87877480500174,0.0,1.0,1.0,0.6666666666666666,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,schema,q4_0/q4_0,1,0.7333333333333333,0.0,139.73521684700245,0.0,1.0,1.0,0.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,tool,q4_0/q4_0,1,0.7,0.0,177.2026778590007,0.0,1.0,1.0,0.5,0.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,claim,q8_0/q8_0,1,0.8,0.0,178.41309821599862,-4.237006398062553,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,quality,q8_0/q8_0,1,0.6,-0.20000000000000007,158.32831232800163,3.9198720130816342,1.0,1.0,0.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,reasoning,q8_0/q8_0,2,0.7583333333333333,-0.09166666666666679,178.97430072499992,0.21760071155228805,1.0,1.0,0.5416666666666666,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,retrieval,q8_0/q8_0,1,0.8,0.10000000000000009,221.42827758299973,-6.170627167818398,1.0,1.0,0.5,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,safety,q8_0/q8_0,1,0.9333333333333332,0.0,172.07779343400034,-3.7370776558277803,1.0,1.0,0.6666666666666666,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,schema,q8_0/q8_0,1,0.7333333333333333,0.0,145.42078390099778,-4.06881470704734,1.0,1.0,0.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,tool,q8_0/q8_0,1,0.7,0.0,172.74559483600024,2.5152458624507523,1.0,1.0,0.5,0.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,claim,q8_0/tbq4,1,0.8,0.0,170.55954898799973,0.35139248807377205,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,quality,q8_0/tbq4,1,0.7,-0.10000000000000009,156.51119540400032,5.0225732549388304,1.0,1.0,0.5,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,reasoning,q8_0/tbq4,2,0.875,0.02499999999999991,164.24389161449835,8.430151662119808,1.0,1.0,0.875,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,retrieval,q8_0/tbq4,1,0.9,0.20000000000000007,217.49191578699902,-4.283216918311394,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,safety,q8_0/tbq4,1,0.8,-0.1333333333333332,157.41254509299688,5.103865592181585,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,schema,q8_0/tbq4,1,0.7999999999999999,0.06666666666666665,150.690887449,-7.840307439457465,1.0,1.0,0.3333333333333333,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,tool,q8_0/tbq4,1,0.6,-0.09999999999999998,152.0584615459993,14.189523892527465,1.0,1.0,0.0,0.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,claim,tbq4/tbq4,1,0.8,0.0,165.94419580400063,3.047890694653836,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,quality,tbq4/tbq4,1,0.6,-0.20000000000000007,161.3307320319982,2.0978803225947216,1.0,1.0,0.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,reasoning,tbq4/tbq4,2,0.7583333333333333,-0.09166666666666679,179.7952892505018,-0.2401197797753277,1.0,1.0,0.5416666666666666,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,retrieval,tbq4/tbq4,1,0.9,0.20000000000000007,242.38073255600102,-16.21692888443263,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,safety,tbq4/tbq4,1,0.8,-0.1333333333333332,155.03223890400113,6.538832899960358,1.0,1.0,1.0,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,schema,tbq4/tbq4,1,0.9333333333333332,0.19999999999999996,154.86820446300044,-10.829759281489688,1.0,1.0,0.6666666666666666,1.0
raspberry_pi5_8gb_agentic_qwen8k,8192,qwen35_4b,agentic_impact,tool,tbq4/tbq4,1,0.6,-0.09999999999999998,161.5931656899993,8.808846659429044,1.0,1.0,0.0,0.0
