elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777997172.9,6516784,100.0,12237,-957,11.7108,77,True,True
1777997173.94,6624848,99.7,12237,-957,11.7108,77,True,True
1777997174.982,6624848,100.0,12237,-957,11.7108,77,True,True
1777997176.027,6624848,99.1,12237,-957,11.7108,77,True,True
1777997177.065,6624848,124.7,12237,-957,11.7108,77,True,True
1777997178.108,6732160,100.4,12237,-957,11.7108,77,True,True
1777997179.146,6732016,99.3,12237,-957,11.7108,77,True,True
1777997180.186,6732160,145.4,12237,-957,11.7108,77,True,True
1777997181.23,6732160,99.1,12237,-957,11.7108,77,True,True
1777997182.272,6737136,99.5,12237,-957,11.7108,77,True,True
1777997183.31,6737168,101.5,12237,-957,11.7108,77,True,True
1777997184.339,6737136,100.0,12237,-957,11.7108,77,True,True
1777997185.373,6845120,127.5,12237,-957,11.7108,77,True,True
1777997186.411,6845120,98.4,12237,-957,11.7108,77,True,True
1777997187.449,6845120,153.9,12237,-957,11.7108,77,True,True
1777997188.487,6852912,99.9,12237,-957,11.7108,77,True,True
1777997189.523,6852912,98.2,12237,-957,11.7108,77,True,True
1777997190.559,6961216,101.6,12237,-957,11.7108,77,True,True
1777997191.592,6961216,100.8,12237,-957,11.7108,77,True,True
1777997192.632,6961216,100.0,12237,-957,11.7108,77,True,True
1777997193.669,6961216,98.3,12237,-957,11.7108,77,True,True
1777997194.698,7068960,105.4,12237,-957,11.7108,77,True,True
1777997195.735,7068992,98.4,12237,-957,11.7108,77,True,True
1777997196.777,7068992,99.8,12237,-957,11.7108,77,True,True
1777997197.809,7176112,100.0,12237,-957,11.7108,77,True,True
1777997198.847,7176112,98.9,12237,-957,11.7108,77,True,True
1777997199.892,7176112,100.5,12232,-1037,12.6846,77,True,True
1777997200.925,7176112,97.6,12232,-1037,12.6846,77,True,True
1777997201.964,7176112,153.9,12232,-1037,12.6846,77,True,True
1777997203.0,7284160,99.1,12232,-1037,12.6846,77,True,True
1777997204.037,7284336,100.9,12232,-1037,12.6846,77,True,True
1777997205.066,7284336,100.0,12232,-1037,12.6846,77,True,True
1777997206.102,7284336,144.6,12232,-1037,12.6846,77,True,True
1777997207.13,7391744,101.1,12232,-1037,12.6846,77,True,True
1777997208.172,7391744,99.1,12232,-1037,12.6846,77,True,True
1777997209.214,7391760,99.8,12232,-1037,12.6846,77,True,True
1777997210.25,7499520,124.0,12232,-1037,12.6846,77,True,True
1777997211.293,7499520,98.4,12232,-1037,12.6846,77,True,True
1777997212.33,7499520,100.0,12232,-1037,12.6846,77,True,True
1777997213.363,7499520,122.6,12232,-1037,12.6846,77,True,True
1777997214.397,7499520,98.9,12232,-1037,12.6846,77,True,True
1777997215.43,7607728,100.9,12232,-1037,12.6846,77,True,True
1777997216.467,7607728,100.2,12232,-1037,12.6846,77,True,True
1777997217.503,7607728,98.4,12232,-1037,12.6846,77,True,True
1777997218.545,7607728,99.1,12232,-1037,12.6846,77,True,True
1777997219.588,7607728,100.9,12232,-1037,12.6846,77,True,True
1777997220.633,7607728,101.3,12232,-1037,12.6846,77,True,True
1777997221.665,7714944,98.2,12232,-1037,12.6846,77,True,True
1777997222.709,7714944,99.3,12232,-1037,12.6846,77,True,True
1777997223.748,7714944,99.5,12232,-1037,12.6846,77,True,True
1777997224.788,7714944,100.0,12232,-1037,12.6846,77,True,True
1777997225.823,7822816,96.0,12232,-1037,12.6846,77,True,True
1777997226.858,7822816,99.4,12232,-1037,12.6846,77,True,True
1777997227.901,7822816,99.3,12232,-1037,12.6846,77,True,True
1777997228.94,7822816,105.0,12232,-1037,12.6846,77,True,True
1777997229.981,7822816,98.5,12232,-1037,12.6846,77,True,True
1777997231.011,7822816,99.6,12232,-1037,12.6846,77,True,True
1777997232.041,7822640,96.7,12232,-1037,12.6846,77,True,True
