elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777997104.363,7422032,100.1,12221,-1060,12.9543,77,True,True
1777997105.402,7422032,100.0,12221,-1060,12.9543,77,True,True
1777997106.439,7531408,97.6,12221,-1060,12.9543,77,True,True
1777997107.471,7531408,233.8,12221,-1060,12.9543,77,True,True
1777997108.507,7531408,100.7,12221,-1060,12.9543,77,True,True
1777997109.547,7641088,100.7,12221,-1060,12.9543,77,True,True
1777997110.589,7641088,100.0,12221,-1060,12.9543,77,True,True
1777997111.619,7641088,100.6,12221,-1060,12.9543,77,True,True
1777997112.651,7641088,96.9,12221,-1060,12.9543,77,True,True
1777997113.693,7641088,97.9,12221,-1060,12.9543,77,True,True
1777997114.733,7751344,126.4,12221,-1060,12.9543,77,True,True
1777997115.761,7751344,99.7,12221,-1060,12.9543,77,True,True
1777997116.793,7751344,98.9,12221,-1060,12.9543,77,True,True
1777997117.838,7751344,98.5,12221,-1060,12.9543,77,True,True
1777997118.879,7860464,101.1,12221,-1060,12.9543,77,True,True
1777997119.911,7860576,99.5,12221,-1060,12.9543,77,True,True
1777997120.949,7860576,99.0,12221,-1060,12.9543,77,True,True
1777997121.981,7969760,132.0,12221,-1060,12.9543,77,True,True
1777997123.022,7969760,98.8,12221,-1060,12.9543,77,True,True
1777997124.058,7969760,98.7,12221,-1060,12.9543,77,True,True
1777997125.102,7969760,99.1,12221,-1060,12.9543,77,True,True
1777997126.144,8079664,98.5,12221,-1060,12.9543,77,True,True
1777997127.186,8079664,100.0,12221,-1060,12.9543,77,True,True
1777997128.227,8079664,98.6,12221,-1060,12.9543,77,True,True
1777997129.266,8079664,99.5,12221,-1060,12.9543,77,True,True
1777997130.305,8079664,102.2,12221,-1060,12.9543,77,True,True
1777997131.342,8079664,99.6,12221,-1060,12.9543,77,True,True
