elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777821710.099,6749952,548.7,11186,-7485,83.7272,59,False,False
1777821712.135,6749952,92.5,11186,-7485,83.7272,59,False,False
1777821714.171,6749952,96.6,11186,-7485,83.7272,59,False,False
1777821716.205,6888176,106.2,11186,-7485,83.7272,59,False,False
1777821718.239,6888176,95.8,11186,-7485,83.7272,59,False,False
1777821720.275,6995920,97.7,11192,-7234,80.9629,58,False,False
1777821722.317,6995920,95.8,11192,-7234,80.9629,58,False,False
1777821724.35,7103904,103.9,11192,-7234,80.9629,58,False,False
1777821726.379,7103904,169.2,11192,-7234,80.9629,58,False,False
1777821728.411,7103904,98.3,11192,-7234,80.9629,58,False,False
1777821730.445,7103904,98.3,11192,-7234,80.9629,58,False,False
1777821732.481,7103904,212.1,11192,-7234,80.9629,58,False,False
1777821734.514,7103904,384.8,11192,-7234,80.9629,58,False,False
1777821736.543,7103920,249.8,11192,-7234,80.9629,58,False,False
1777821738.578,7103920,94.4,11192,-7234,80.9629,58,False,False
1777821740.612,7103920,611.7,11192,-7234,80.9629,58,False,False
1777821742.648,7103920,102.6,11192,-7234,80.9629,58,False,False
1777821744.697,7103920,93.3,11192,-7234,80.9629,58,False,False
1777821746.731,7103920,325.3,11192,-7234,80.9629,58,False,False
1777821748.762,7103920,96.4,11192,-7234,80.9629,58,False,False
1777821750.796,7103920,96.0,11192,-7234,80.9629,58,False,False
1777821752.833,7242016,98.4,11192,-7234,80.9629,58,False,False
1777821754.87,7242016,94.5,11192,-7234,80.9629,58,False,False
