elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777821822.053,6120608,420.7,11409,-7141,81.4717,56,False,False
1777821824.082,6120432,91.3,11409,-7141,81.4717,56,False,False
1777821826.11,6120608,93.2,11409,-7141,81.4717,56,False,False
1777821828.143,6290160,95.5,11409,-7141,81.4717,56,False,False
1777821830.171,6289984,97.0,11409,-7141,81.4717,56,False,False
1777821832.202,6402400,94.0,11133,-7130,79.3783,55,False,False
1777821834.232,6402400,98.2,11133,-7130,79.3783,55,False,False
1777821836.272,6402400,94.8,11133,-7130,79.3783,55,False,False
1777821838.309,6514928,181.6,11133,-7130,79.3783,55,False,False
1777821840.335,6514928,98.4,11133,-7130,79.3783,55,False,False
1777821842.37,6514928,96.1,11133,-7130,79.3783,55,False,False
1777821844.403,6514928,95.4,11133,-7130,79.3783,55,False,False
1777821846.439,6514944,144.4,11133,-7130,79.3783,55,False,False
1777821848.474,6514960,116.9,11133,-7130,79.3783,55,False,False
1777821850.501,6514960,96.4,11133,-7130,79.3783,55,False,False
1777821852.531,6514960,339.7,11133,-7130,79.3783,55,False,False
1777821854.562,6514960,216.8,11133,-7130,79.3783,55,False,False
1777821856.593,6514960,109.9,11133,-7130,79.3783,55,False,False
1777821858.624,6514960,289.0,11133,-7130,79.3783,55,False,False
1777821860.662,6514960,92.3,11133,-7130,79.3783,55,False,False
1777821862.697,6514960,174.0,11133,-7130,79.3783,55,False,False
1777821864.732,6683040,112.2,11133,-7130,79.3783,55,False,False
1777821866.766,6683040,96.7,11133,-7130,79.3783,55,False,False
1777821868.798,6794496,95.1,11133,-7130,79.3783,55,False,False
1777821870.828,6794496,150.0,11102,-7446,82.6655,54,False,False
1777821872.861,6822928,95.7,11102,-7446,82.6655,54,False,False
1777821874.894,6936272,95.8,11102,-7446,82.6655,54,False,False
1777821876.927,6936272,96.5,11102,-7446,82.6655,54,False,False
1777821878.957,6936272,103.9,11102,-7446,82.6655,54,False,False
1777821880.99,6936272,322.9,11102,-7446,82.6655,54,False,False
1777821883.02,6936272,96.0,11102,-7446,82.6655,54,False,False
1777821885.053,6936272,99.6,11102,-7446,82.6655,54,False,False
1777821887.083,6936272,190.7,11102,-7446,82.6655,54,False,False
1777821889.129,6936272,167.1,11102,-7446,82.6655,54,False,False
1777821891.162,6936272,335.0,11102,-7446,82.6655,54,False,False
1777821893.2,6936272,515.1,11102,-7446,82.6655,54,False,False
1777821895.24,6936272,632.8,11102,-7446,82.6655,54,False,False
1777821897.273,6936272,94.3,11102,-7446,82.6655,54,False,False
1777821899.304,6936176,93.6,11102,-7446,82.6655,54,False,False
1777821901.338,7106032,99.1,11102,-7446,82.6655,54,False,False
1777821903.375,7106176,83.5,11102,-7446,82.6655,54,False,False
1777821905.408,7217280,96.3,11102,-7446,82.6655,54,False,False
1777821907.443,7217280,94.2,11062,-7437,82.2681,53,False,False
1777821909.495,7217280,172.5,11062,-7437,82.2681,53,False,False
1777821911.529,7329680,96.3,11062,-7437,82.2681,53,False,False
1777821913.557,7329680,99.0,11062,-7437,82.2681,53,False,False
1777821915.587,7329680,97.4,11062,-7437,82.2681,53,False,False
1777821917.616,7329680,140.2,11062,-7437,82.2681,53,False,False
1777821919.656,7329680,94.9,11062,-7437,82.2681,53,False,False
1777821921.687,7329680,183.1,11062,-7437,82.2681,53,False,False
1777821923.731,7329680,95.3,11062,-7437,82.2681,53,False,False
1777821925.765,7329680,560.3,11062,-7437,82.2681,53,False,False
1777821927.794,7329504,97.5,11062,-7437,82.2681,53,False,False
1777821929.831,7329680,367.8,11062,-7437,82.2681,53,False,False
1777821931.863,7329680,455.9,11062,-7437,82.2681,53,False,False
1777821933.895,7329680,93.2,11062,-7437,82.2681,53,False,False
1777821935.939,7329680,94.9,11062,-7437,82.2681,53,False,False
1777821937.978,7498912,97.5,11062,-7437,82.2681,53,False,False
1777821940.009,7498912,96.4,11062,-7437,82.2681,53,False,False
