elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777996787.423,7420272,103.0,12687,-1143,14.5012,77,True,True
1777996788.466,7420272,99.2,12687,-1143,14.5012,77,True,True
1777996789.513,7420288,100.1,12687,-1143,14.5012,77,True,True
1777996790.552,7420288,99.0,12687,-1143,14.5012,77,True,True
1777996791.593,7537888,98.5,12687,-1143,14.5012,77,True,True
1777996792.635,7441984,100.3,12687,-1143,14.5012,77,True,True
1777996793.674,7537872,120.8,12687,-1143,14.5012,77,True,True
1777996794.715,7537888,95.7,12687,-1143,14.5012,77,True,True
1777996795.76,7241680,72.4,12687,-1143,14.5012,77,True,True
1777996796.798,7242112,97.9,12687,-1143,14.5012,77,True,True
1777996797.849,7421552,97.6,12687,-1143,14.5012,77,True,True
1777996798.888,7422144,98.7,12687,-1143,14.5012,77,True,True
1777996799.924,7440912,100.0,12687,-1143,14.5012,77,True,True
1777996800.964,7540784,100.5,12687,-1143,14.5012,77,True,True
1777996802.01,7524224,99.6,12687,-1143,14.5012,77,True,True
1777996803.049,7524288,99.7,12687,-1143,14.5012,77,True,True
1777996804.086,7652480,98.5,12687,-1143,14.5012,77,True,True
1777996805.127,7652480,99.7,12687,-1143,14.5012,77,True,True
1777996806.167,7652640,127.2,12687,-1143,14.5012,77,True,True
1777996807.212,7652768,98.3,12687,-1143,14.5012,77,True,True
1777996808.249,7652880,97.6,12687,-1143,14.5012,77,True,True
1777996809.289,7777024,102.0,12687,-1143,14.5012,77,True,True
1777996810.33,7777024,100.5,12687,-1143,14.5012,77,True,True
1777996811.368,7777088,100.0,12687,-1143,14.5012,77,True,True
1777996812.409,7777104,60.5,12687,-1143,14.5012,77,True,True
1777996813.448,7896480,100.2,12687,-1143,14.5012,77,True,True
1777996814.48,7896656,100.3,12687,-1143,14.5012,77,True,True
1777996815.526,7896656,93.7,12687,-1143,14.5012,77,True,True
1777996816.565,7896672,100.0,12687,-1143,14.5012,77,True,True
1777996817.602,8015040,100.7,12687,-1143,14.5012,77,True,True
1777996818.639,8015040,98.2,12687,-1143,14.5012,77,True,True
1777996819.669,8015040,98.1,12687,-1143,14.5012,77,True,True
1777996820.71,8015040,98.7,12687,-1143,14.5012,77,True,True
1777996821.74,8135472,97.3,12687,-1143,14.5012,77,True,True
1777996822.783,8135472,100.0,12687,-1143,14.5012,77,True,True
1777996823.816,8135376,97.7,12687,-1143,14.5012,77,True,True
1777996824.854,8135552,96.7,12687,-1143,14.5012,77,True,True
1777996825.882,8135552,99.9,12687,-1143,14.5012,77,True,True
1777996826.926,8135392,98.4,12687,-1143,14.5012,77,True,True
