elapsed_sec,rss_kb,cpu_pct,battery_voltage_mv,battery_current_ma,battery_power_w,battery_capacity_pct,battery_external_connected,battery_is_charging
1777820527.719,7727808,98.5,11989,-7327,87.8434,90,False,False
1777820529.755,7739456,94.2,11989,-7327,87.8434,90,False,False
1777820531.787,7784256,102.3,11989,-7327,87.8434,90,False,False
1777820533.814,7806560,98.7,11989,-7327,87.8434,90,False,False
1777820535.844,7811968,100.4,11989,-7327,87.8434,90,False,False
1777820537.874,7811984,96.7,11989,-7327,87.8434,90,False,False
1777820539.904,7829504,101.3,11989,-7327,87.8434,90,False,False
1777820541.934,7829504,102.7,11989,-7327,87.8434,90,False,False
1777820543.968,7829328,107.2,11989,-7327,87.8434,90,False,False
1777820546.002,7829504,97.8,11989,-7327,87.8434,90,False,False
1777820548.038,7829504,98.0,11895,-7275,86.5361,89,False,False
1777820550.073,7829504,102.8,11895,-7275,86.5361,89,False,False
1777820552.105,7829504,97.6,11895,-7275,86.5361,89,False,False
1777820554.136,7829504,222.8,11895,-7275,86.5361,89,False,False
1777820556.168,7829504,95.8,11895,-7275,86.5361,89,False,False
1777820558.196,7829504,124.2,11895,-7275,86.5361,89,False,False
1777820560.226,7829504,102.0,11895,-7275,86.5361,89,False,False
1777820562.255,7829504,97.3,11895,-7275,86.5361,89,False,False
1777820564.29,7829520,98.1,11895,-7275,86.5361,89,False,False
1777820566.317,7841088,96.9,11895,-7275,86.5361,89,False,False
1777820568.351,7884848,98.6,11895,-7275,86.5361,89,False,False
1777820570.383,7898768,109.4,11895,-7275,86.5361,89,False,False
1777820572.417,7898768,97.6,11895,-7275,86.5361,89,False,False
1777820574.45,7916160,99.1,11895,-7275,86.5361,89,False,False
1777820576.499,7916160,181.0,11895,-7275,86.5361,89,False,False
1777820578.537,7916160,104.8,11895,-7275,86.5361,89,False,False
1777820580.568,7916160,98.5,11895,-7275,86.5361,89,False,False
1777820582.597,7916160,283.8,11895,-7275,86.5361,89,False,False
1777820584.629,7916160,124.5,11873,-7312,86.8154,88,False,False
1777820586.661,7916160,105.5,11873,-7312,86.8154,88,False,False
1777820588.689,7916160,97.5,11873,-7312,86.8154,88,False,False
1777820590.725,7916160,161.0,11873,-7312,86.8154,88,False,False
1777820592.758,7916160,144.9,11873,-7312,86.8154,88,False,False
1777820594.79,7916160,257.2,11873,-7312,86.8154,88,False,False
1777820596.821,7916160,101.8,11873,-7312,86.8154,88,False,False
1777820598.851,7927712,96.0,11873,-7312,86.8154,88,False,False
1777820600.881,7971792,99.0,11873,-7312,86.8154,88,False,False
1777820602.915,8000816,97.3,11873,-7312,86.8154,88,False,False
1777820604.945,8005616,98.1,11873,-7312,86.8154,88,False,False
1777820606.979,8005616,98.1,11873,-7312,86.8154,88,False,False
1777820609.012,8014512,173.4,11873,-7312,86.8154,88,False,False
1777820611.039,8014512,98.1,11873,-7312,86.8154,88,False,False
1777820613.073,8014512,98.4,11873,-7312,86.8154,88,False,False
1777820615.107,8014512,109.3,11873,-7312,86.8154,88,False,False
1777820617.142,8014512,122.9,11873,-7312,86.8154,88,False,False
1777820619.176,8014512,304.0,11873,-7312,86.8154,88,False,False
1777820621.21,8014512,98.5,11873,-7312,86.8154,88,False,False
1777820623.242,8014512,98.0,11844,-7503,88.8655,87,False,False
1777820625.274,8014512,177.6,11844,-7503,88.8655,87,False,False
1777820627.302,8014512,223.8,11844,-7503,88.8655,87,False,False
1777820629.332,8014512,244.6,11844,-7503,88.8655,87,False,False
1777820631.366,8014512,98.4,11844,-7503,88.8655,87,False,False
1777820633.412,8026112,94.8,11844,-7503,88.8655,87,False,False
1777820635.449,8074544,97.7,11844,-7503,88.8655,87,False,False
1777820637.483,8074336,97.5,11844,-7503,88.8655,87,False,False
